id,position
24241,73.06061014213611
32431,-19.219132974954427
7854,39.093060489889496
16044,66.43633838880888
24234,7.921849817068917
32424,-7.129665311978428
7847,34.55598607650175
16037,66.65012530389549
24227,4.040436820894129
32417,9.060692994892008
7840,36.30613680070114
16030,57.15386863667504
24220,34.737857861178924
32410,68.67748098972385
7833,68.96958717816261
16023,29.479517072880398
24213,68.4959524927857
32403,66.73111604187912
7826,68.38584847890252
16016,61.59680198896473
24206,6.286215010529787
32396,14.442737153090206
7819,53.45068470632849
16009,57.50740857490513
24199,-1.711604523817627
32389,45.89958222047734
7812,74.60082058603567
16002,-8.067416402072944
24192,80.28352601984639
32382,14.46913803600009
7805,45.81775021157432
15995,6.103744843846357
24185,18.867983379152193
32375,60.74902938866728
7798,72.5911025396004
15988,31.599164825211915
24178,32.54907887005514
32368,29.955682785351456
7791,60.7046308696123
15981,60.491286149549566
24171,-10.234368489195845
32361,31.105410990413915
7784,53.00135940964029
15974,76.11679485761553
24164,85.67205083061185
32354,31.47610597573555
7777,58.28546904810216
15967,32.4486945127783
24157,-1.4565295016613788
32347,40.237617563437425
7770,57.555581519625036
15960,46.615073079186985
24150,56.2250607798953
32340,32.597919138454586
7763,68.45830351059035
15953,44.60734691364132
24143,39.045637078560915
32333,18.443674722679532
7756,68.93202355708499
15946,50.58489193840485
24136,76.72572896391421
32326,-27.386688009191218
7749,63.816474494674
15939,47.17920465506069
24129,72.17189031074187
32319,10.169415563960058
7742,60.48597520215975
15932,-36.77917532029067
24122,48.39099539277146
32312,53.83238380884137
7735,60.26216617204946
15925,76.93908524439448
24115,38.75487018796525
32305,54.09826670296283
7728,44.02629131933254
15918,0.5072452497211088
24108,83.06464576360275
32298,23.259225822082612
7721,72.0829422289055
15911,26.0967707168073
24101,45.915739181880326
32291,10.966977345564942
7714,56.29567667639981
15904,52.676037629095646
24094,42.983204787740405
32284,60.19874283471769
7707,37.01620103121047
15897,41.946375458134426
24087,54.63697193234519
32277,61.16721125403549
7700,47.673898909635824
15890,56.47340473118582
24080,56.0205408790484
32270,51.42263149361243
7693,50.449793139595315
15883,45.820600723581606
24073,45.70798297108236
32263,37.39506993337646
7686,68.10018433688404
15876,54.14087414619317
24066,57.49389440473733
32256,37.61806680089687
7679,51.720829053221976
15869,26.87639857813126
24059,60.413649432686825
32249,36.489002767012224
7672,13.970285269696703
15862,17.635318371796444
24052,35.41958497740151
32242,58.13249661201958
7665,69.93153656487871
15855,57.95887309128565
24045,53.52452112478001
32235,35.723349305167446
7658,11.055644093356676
15848,40.64157432491368
24038,13.9726666731505
32228,43.215324512935666
7651,26.267910510413287
15841,9.094319735195597
24031,72.53673586941287
32221,41.578595151898284
7644,36.53955470370775
15834,40.48454256568317
24024,44.73923356628882
32214,45.83643657292846
7637,55.1458000445718
15827,61.32297059433236
24017,56.076817972161706
32207,60.01480771987411
7630,59.240037000815306
15820,76.06146422339725
24010,26.70214299090584
32200,61.10014616503787
7623,58.8808538400658
15813,18.445399944344828
24003,70.53600701798769
32193,33.0
7616,28.25506949714216
15806,54.54870237957789
23996,44.82988493128788
32186,33.0
7609,24.438693742183034
15799,-18.003667458337972
23989,64.29198053836407
32179,39.661122741102986
7602,49.555792661354346
15792,20.776560498105013
23982,91.29137515853205
32172,59.31009588178172
7595,62.64525276546985
15785,56.166697658619796
23975,66.44872230760586
32165,33.21072874253818
7588,61.48100096887589
15778,56.9026137775584
23968,67.67153974255365
32158,-19.18464323752918
7581,57.34579745886528
15771,56.260371123579944
23961,46.56185603460686
32151,67.85388177377811
7574,28.046707940833173
15764,49.80574625732858
23954,20.434249048230072
32144,49.424668748844596
7567,49.839943703909285
15757,22.815384329872856
23947,-21.915058646939258
32137,36.890019926437034
7560,26.065166478673603
15750,64.3717091666731
23940,13.296972277203409
32130,59.12720510269794
7553,60.72843297568747
15743,8.967450459646656
23933,38.8237040872322
32123,37.1709680716676
7546,19.717656378102703
15736,39.42279272843683
23926,53.11848944943236
32116,35.81874607726796
7539,69.6112918106393
15729,33.2745244094543
23919,34.1207740194134
32109,30.71609406629061
7532,35.33885278949299
15722,45.197741860395965
23912,40.45014534735313
32102,48.320364695790545
7525,59.6224837552147
15715,27.63409393535146
23905,59.21750884984233
32095,55.29730888844777
7518,31.501594965283232
15708,-10.928249784975868
23898,0.5398062074625756
32088,45.93475967808723
7511,72.23491810565855
15701,23.779704344906648
23891,66.4167496087712
32081,29.0
7504,66.48232650819946
15694,36.427088790913245
23884,21.41923439565508
32074,69.46490522183916
7497,83.18024574299807
15687,41.11331297526142
23877,9.314400219176392
32067,19.0
7490,27.38918551746484
15680,46.725222148731234
23870,40.98378406984487
32060,54.0774021345929
7483,30.023682983850605
15673,-3.404129906553898
23863,39.035439193740174
32053,55.33410350909942
7476,5.674233510657004
15666,-16.380763625675918
23856,14.50285433768228
32046,14.408356002102323
7469,54.602147684443835
15659,11.005069145787772
23849,1.1971448541290073
32039,53.68929670960995
7462,39.12505112279878
15652,16.62127831266787
23842,19.100800556399008
32032,16.370009678044696
7455,33.834843628542146
15645,55.11658568942883
23835,50.777878211433375
32025,13.0
7448,40.396087036425456
15638,42.72800527361191
23828,44.46639474536592
32018,13.0
7441,55.011285732278
15631,46.3874196035966
23821,32.75097781710626
32011,53.784902579256524
7434,57.73213546579318
15624,62.75406249142844
23814,69.87047846781206
32004,56.613801002927545
7427,78.12116238253734
15617,12.669383345007631
23807,37.77888233179051
31997,17.0
7420,40.494213705980826
15610,25.131273932794088
23800,30.144339746759073
31990,46.83628819824031
7413,48.981590947458116
15603,37.20171992538454
23793,42.690108829974264
31983,62.06800928443403
7406,44.089640099997325
15596,32.933965493532995
23786,63.5167262491168
31976,54.13083419040467
7399,72.85939534798433
15589,61.00666046443973
23779,57.55220259442643
31969,24.068033362223034
7392,88.63886718948831
15582,29.326772941192772
23772,51.39483033464835
31962,34.83331277475452
7385,32.27413365197134
15575,16.600497499853418
23765,56.45626670340771
31955,38.10926709876679
7378,27.60095864761314
15568,67.05552877570528
23758,37.00044215766266
31948,27.649904458242062
7371,80.66717533854313
15561,48.890637245603045
23751,29.879003718131486
31941,62.266089272258284
7364,64.55964766918561
15554,47.67176846574873
23744,2.1531710149360777
31934,66.37154852379592
7357,48.987754550226725
15547,19.90061254586989
23737,26.14373689149771
31927,56.88986374139667
7350,69.84961248862058
15540,3.040994604319934
23730,70.30368553007116
31920,64.55712436007809
7343,65.12647563388342
15533,55.235784952151974
23723,70.13911798543438
31913,-3.127636347441495
7336,51.40228274329755
15526,55.892337133627805
23716,50.555792999138134
31906,15.984547775984723
7329,60.30352255274394
15519,59.628013201292106
23709,62.93622151216641
31899,53.27580846444303
7322,73.9465167318192
15512,55.43666818632384
23702,20.29332424111638
31892,-5.930840892291599
7315,34.72818382349345
15505,53.8637477169066
23695,76.72111454049869
31885,56.11501540518394
7308,57.6556523326193
15498,55.52543251036214
23688,34.891840298762645
31878,46.47495968867891
7301,59.00543868336638
15491,-13.770512823693203
23681,39.44966317563048
31871,-11.005871197718356
7294,20.171165590094347
15484,22.107328405414023
23674,71.53509862729183
31864,46.9055952706437
7287,16.178551910025618
15477,45.73226724857291
23667,3.936735338666878
31857,32.124928827757145
7280,77.59186566398927
15470,2.4643201857123955
23660,29.60491038792506
31850,52.69377921546318
7273,20.048491919519634
15463,24.65081596613713
23653,68.74688613462402
31843,23.839929197738726
7266,20.890216025602314
15456,41.95291550629659
23646,10.949453845258375
31836,2.8501627485813827
7259,25.92652430423516
15449,-9.08434229749917
23639,63.58752725830635
31829,-1.0743538973317897
7252,59.74030587647759
15442,18.918446801180366
23632,58.36218227882439
31822,4.310359671478238
7245,73.71415622326003
15435,50.03262282004883
23625,49.75013945551446
31815,39.88096008991303
7238,29.680276589191195
15428,31.58030490555791
23618,80.5149871239708
31808,24.512652703806296
7231,40.86017109040037
15421,20.663502026282217
23611,64.02062209030038
31801,-8.22328859941615
7224,62.77110483444531
15414,66.32295423321719
23604,32.764926940921725
31794,70.26148650140507
7217,87.50700334448578
15407,24.00220785266997
23597,40.72422901834592
31787,56.951925485979515
7210,76.63982408463971
15400,57.91621001096489
23590,73.51567328266546
31780,56.45466796784247
7203,51.55519872460037
15393,60.60357594608672
23583,73.50807104809405
31773,42.605524838155645
7196,8.438064163312248
15386,59.34104670168975
23576,63.17395363958178
31766,62.657043287032224
7189,47.360641153696335
15379,42.83959231160132
23569,29.20789708258083
31759,23.174419440753383
7182,68.76978367656241
15372,41.454469643499436
23562,27.249868380373698
31752,37.42528472908684
7175,7.83833703822711
15365,48.1537402882887
23555,2.125681564279361
31745,31.093924256728897
7168,58.80423772415473
15358,5.985881994863078
23548,30.683588472651536
31738,6.267347509742024
7161,62.758712211360574
15351,30.421438210180582
23541,27.58400253078942
31731,56.49675548912836
7154,51.602598902639045
15344,58.673297336044755
23534,31.830632280827004
31724,64.45503583418022
7147,48.437429076657324
15337,45.29593192412932
23527,-13.486465855437473
31717,73.39240217331357
7140,60.29889630884982
15330,44.6524089348148
23520,36.390341030211545
31710,20.432904081716302
7133,-20.95350434361746
15323,20.616793820054767
23513,24.682133943852122
31703,22.854995330287622
7126,15.076553835979524
15316,58.30790117564976
23506,26.705675801182068
31696,4.008378856807013
7119,53.081194056846016
15309,6.8964952084963755
23499,4.774399678860618
31689,31.7305417685575
7112,18.738952289876835
15302,22.80002611185435
23492,22.318357895645207
31682,58.502578498837664
7105,45.47086269461542
15295,-17.70998933756082
23485,65.50865383256013
31675,41.80267531788357
7098,41.14618629628799
15288,-0.0543477779541206
23478,44.12930595439224
31668,19.03261124492208
7091,16.90276204951971
15281,49.63697556076541
23471,52.412130045747034
31661,64.68510179229688
7084,36.653370042208934
15274,-3.9429125280607167
23464,21.689139132903918
31654,49.691296953212486
7077,16.182681225253546
15267,67.60223544676242
23457,16.01038503725863
31647,46.58145581277343
7070,15.176935853218623
15260,53.572904117506184
23450,78.23592180483388
31640,69.37521411029891
7063,61.97020730776214
15253,74.38914974880049
23443,17.606846771935878
31633,60.789485410901705
7056,18.425009433538264
15246,54.25736116526747
23436,69.2178244061163
31626,66.50917149115338
7049,39.613168537967056
15239,33.44226673229551
23429,40.63226157794746
31619,36.938994788918436
7042,68.76442853571922
15232,30.533021487331382
23422,-9.008667325804268
31612,-8.681182390449472
7035,62.19149713472993
15225,44.2661590171537
23415,54.61014957186882
31605,6.521253594174468
7028,48.10282749608746
15218,-2.0036043690992784
23408,16.121672881061485
31598,6.4874986637235
7021,40.88367729250386
15211,-31.334201727736655
23401,-12.007232484874919
31591,38.140190599455536
7014,82.96367239972369
15204,3.832761301221069
23394,34.763445805831836
31584,68.38427215740958
7007,50.34409902392072
15197,14.139431658235836
23387,23.00403812353197
31577,-8.172881501122731
7000,3.516029628597451
15190,38.878017979107256
23380,35.1295772647762
31570,60.18416753857338
6993,25.084339133858947
15183,19.999045581052258
23373,33.6740023667607
31563,-25.48952813397971
6986,65.55528845872198
15176,42.132407096697065
23366,45.62709255390399
31556,53.987613959023506
6979,30.139953186510795
15169,-8.615379789562574
23359,61.491798706461424
31549,34.62842705255636
6972,13.475192220392373
15162,35.07973404493751
23352,62.06272710508807
31542,73.99032474337756
6965,32.398516801042476
15155,22.63901810092146
23345,57.615481069784565
31535,35.657545520846654
6958,60.21419454532855
15148,47.33632418874271
23338,43.29384668203966
31528,35.45165402611238
6951,57.80210243276193
15141,30.909982459069084
23331,15.600267821773016
31521,-6.967579654131725
6944,36.86444746459486
15134,-3.585706847303804
23324,62.3921724247617
31514,19.61763576915665
6937,36.77079248433037
15127,21.839710818249557
23317,38.67436846464216
31507,61.430136803884466
6930,22.471527123213306
15120,54.017315789547624
23310,54.52787111872918
31500,55.90038933846404
6923,9.61184346354743
15113,66.7061849584885
23303,27.642096699075424
31493,63.14302247487689
6916,59.91790815085339
15106,25.867617939855535
23296,79.62994081636882
31486,13.761220160679727
6909,24.940364882967614
15099,-11.577892281674487
23289,2.558336482199735
31479,47.048363714079414
6902,72.59564995933877
15092,17.24594775179392
23282,13.166636258455455
31472,30.037337809667093
6895,53.64700244149435
15085,32.03115242022244
23275,25.719571337922417
31465,38.39627665232287
6888,32.818462566978525
15078,-1.2495756034928434
23268,1.786565085154166
31458,44.18387234529666
6881,56.07758402845566
15071,8.010959792162751
23261,25.353041032595925
31451,37.61759589852281
6874,1.0806939639366107
15064,59.825683024377085
23254,8.035765792790144
31444,58.138071511221796
6867,-7.918383815118069
15057,42.45727548805145
23247,13.527315515755845
31437,66.97502410760225
6860,-4.25811692799811
15050,45.30837841786496
23240,34.48468880803803
31430,54.52746337222028
6853,61.776871407018234
15043,30.108016151104948
23233,37.36624549003952
31423,34.8485739114187
6846,45.53509145381966
15036,38.4053875069405
23226,38.529269446522136
31416,60.140752132595736
6839,-23.528402727023177
15029,55.46911113068306
23219,48.59057286352555
31409,65.48368666733577
6832,19.22539766699228
15022,30.34492431458868
23212,72.44876266077034
31402,40.0866282738905
6825,42.16727467529432
15015,58.792233556817195
23205,60.63165375711148
31395,34.3418953744754
6818,36.36069778162697
15008,33.501982119565355
23198,38.62336701345335
31388,60.97236413825138
6811,-9.03937871237487
15001,39.65025043854787
23191,55.29444890505307
31381,44.3675512490434
6804,49.401311883888084
14994,58.027105314416644
23184,15.872624568620537
31374,37.713941822297414
6797,31.568546936520747
14987,4.946184810545489
23177,49.65333405058833
31367,53.80373395762393
6790,-16.37378906262257
14980,53.60570806093345
23170,54.322378164962885
31360,86.53532750606303
6783,57.2389911851067
14973,1.1393785595791712
23163,18.98238208610097
31353,79.98822209482276
6776,48.026584887699485
14966,24.940584503411586
23156,39.444587338316964
31346,-4.563821511277382
6769,60.93792026506753
14959,13.700068202886825
23149,-2.0403402081698516
31339,64.31502300438632
6762,61.582266449094675
14952,9.54427007369965
23142,3.7038649987617305
31332,40.21285646967186
6755,18.161793385294374
14945,56.03505405846283
23135,21.207489959207592
31325,51.590266383044366
6748,39.47921504788913
14938,30.761014676277924
23128,8.29615458183956
31318,65.78017979638389
6741,43.075101251221255
14931,47.9102372034008
23121,36.79616071840796
31311,49.615087386931506
6734,48.31289024839789
14924,62.45008443441023
23114,22.94532370392443
31304,15.642461023343785
6727,48.60755250848972
14917,-0.42840925905703386
23107,35.69699912066811
31297,61.66985461111932
6720,37.13286046811869
14910,1.09481599889223
23100,68.71242254042852
31290,47.444806697109556
6713,52.13776023514693
14903,70.0505978199966
23093,38.445530655232645
31283,53.07308642710706
6706,39.35797326926492
14896,59.25664189956693
23086,56.05630560897508
31276,33.34465409827841
6699,54.09481373970388
14889,38.45120865582646
23079,57.851853259488365
31269,39.78306547507469
6692,27.844406036406625
14882,69.49398134314757
23072,29.08891298164795
31262,85.22604150741716
6685,51.543282972659995
14875,40.66259643649734
23065,11.9415728191953
31255,43.30696953271176
6678,75.57185479763373
14868,26.073146923007982
23058,33.8275264887738
31248,54.91740393508684
6671,26.477684580061663
14861,23.081219336693437
23051,42.645808776055574
31241,81.79533253877688
6664,54.62492994052077
14854,-0.4639681279382728
23044,42.450511790010594
31234,3.987951362780805
6657,58.290912293930134
14847,43.456707230884874
23037,33.95394791834458
31227,59.01547347044209
6650,65.23038460288149
14840,54.771654333961166
23030,45.73204020349762
31220,-13.258105965071763
6643,55.91128195117663
14833,35.46307935003151
23023,43.627718693604336
31213,-8.05662003534433
6636,32.12781161076602
14826,27.388560832095337
23016,61.91483673356109
31206,5.156460780075548
6629,31.933779635930577
14819,51.511436410399725
23009,38.70097223397909
31199,21.080628039494087
6622,52.24998786167018
14812,50.05237072825126
23002,61.1019751756034
31192,-38.627746325632295
6615,53.2559714593699
14805,48.15212635052396
22995,41.554003470719636
31185,54.10532416689942
6608,56.93841278029457
14798,8.330159073283852
22988,53.02767365411805
31178,62.6563990056527
6601,50.32650545293805
14791,47.42907066603638
22981,22.05590231127306
31171,55.35699360775676
6594,27.332531165133005
14784,12.654908216388336
22974,21.768319163710345
31164,9.2085768942312
6587,58.17318040491635
14777,8.238626716584491
22967,28.585276375764067
31157,68.96214175327356
6580,43.882278260751775
14770,-2.547623458526033
22960,51.62905361725872
31150,13.675555339238088
6573,24.325403648453502
14763,-3.4284306993826945
22953,62.27157603042039
31143,15.220526629207171
6566,54.632928254909075
14756,44.780816907070644
22946,24.921233207818062
31136,62.45697169223709
6559,32.013542041666454
14749,63.225268157647804
22939,-0.42382423552440684
31129,43.13169396717326
6552,19.307354104508363
14742,15.507968428548551
22932,70.6630351249182
31122,40.49719650078748
6545,16.2759384615795
14735,30.36740278303691
22925,-6.44736059733961
31115,-33.41393841356368
6538,63.3041322831221
14728,27.299827094293576
22918,75.8029072603155
31108,39.50759390816535
6531,56.749831278832886
14721,23.744964742138322
22911,34.85910895631865
31101,48.08190898568152
6524,58.00582363468523
14714,14.074757315474514
22904,44.56144638092903
31094,23.945204569189755
6517,47.430093969386704
14707,56.96224391404864
22897,-4.33690137899498
31087,51.858340354296885
6510,47.32974831490465
14700,64.01039971873976
22890,46.109662441544174
31080,45.641943375516334
6503,16.121263231396952
14693,57.89875726345005
22883,53.84176252095516
31073,17.66852789942773
6496,50.48113244397467
14686,40.544527792940684
22876,-6.447507629725209
31066,81.93559743487549
6489,52.58151654564429
14679,50.079657956100434
22869,21.813078735662955
31059,29.647405659112394
6482,61.10777198998488
14672,36.71342838595058
22862,38.966604387594145
31052,49.16860327193311
6475,18.481638795308
14665,58.0
22855,30.716086099066615
31045,-11.007747474867827
6468,55.072482982544074
14658,38.56541103789202
22848,66.32255893330327
31038,59.868832935616396
6461,32.491603888529895
14651,35.41468534530904
22841,29.04213377017514
31031,-40.7912587748059
6454,-26.64376438515763
14644,-9.315401489054075
22834,63.35725855234634
31024,20.973224293130812
6447,53.98433450697124
14637,61.79212686017894
22827,62.0919539772332
31017,-10.084511174823092
6440,46.22018706915746
14630,-7.718912463060022
22820,61.002510538162056
31010,38.82380739121564
6433,58.30913831913284
14623,9.99521731418453
22813,14.491991723900924
31003,53.648465893989524
6426,60.30401955659498
14616,4.370555199915955
22806,-23.178655415690137
30996,20.747515865361876
6419,11.671386198595371
14609,44.085771612394666
22799,-17.413909748803057
30989,31.88196629191799
6412,-17.840941820299896
14602,58.90682381181517
22792,51.979253061231105
30982,37.321240182206395
6405,23.34542907928548
14595,15.415621347913202
22785,5.751692826297159
30975,45.47537471227466
6398,58.67505072867958
14588,52.60560633683997
22778,37.9464540004289
30968,2.95916048119814
6391,44.58955807910941
14581,3.0049416472649995
22771,42.196826949459336
30961,72.0804287152013
6384,49.8688757670444
14574,35.958175725544706
22764,71.66045036597919
30954,50.719915439566435
6377,55.42197845911228
14567,35.82788632954281
22757,66.26354658077321
30947,69.32529634995177
6370,65.07077157387562
14560,64.46070401512151
22750,55.45343254602197
30940,47.77988902359591
6363,27.02412720892592
14553,13.528491109717024
22743,18.880600823590456
30933,-10.97971863087799
6356,46.72487894374164
14546,12.503437159212808
22736,31.070828050049172
30926,29.676739416645802
6349,44.29631488621678
14539,31.96583669391333
22729,25.13982630809612
30919,37.18820624641873
6342,31.471629473473826
14532,52.8049878164729
22722,52.9606430894015
30912,64.88610007914431
6335,70.82522237755609
14525,73.71808970751391
22715,46.90030424175069
30905,45.90823739966119
6328,56.16657848832345
14518,63.21918594281132
22708,35.671879251094964
30898,38.10308041578354
6321,51.69987701795013
14511,62.42856892503937
22701,54.84112815234222
30891,29.480098188210007
6314,28.212182127796083
14504,43.94588672958467
22694,57.85371517352441
30884,42.910060062099305
6307,30.53641324421892
14497,-1.4029340814732052
22687,73.36127670041495
30877,41.362570859602826
6300,49.29026845755588
14490,48.6355114240033
22680,73.00898848781432
30870,56.26596969232621
6293,50.289884049142586
14483,33.59925984013138
22673,53.1017538486452
30863,50.1047131683781
6286,60.02853725897414
14476,58.42725382712949
22666,49.988986445277575
30856,35.454346136564624
6279,41.125215950591596
14469,26.526532112900725
22659,51.42091911433555
30849,71.1793449586416
6272,-28.351189722671343
14462,-20.84394191149574
22652,1.4259517224869143
30842,14.597611223214358
6265,12.734872839417378
14455,-1.6827898359084656
22645,26.675147939700608
30835,34.28337971674226
6258,16.435865129553264
14448,16.468515316532972
22638,4.657036898598506
30828,62.92735819362585
6251,44.75839893324769
14441,1.450963442292931
22631,-62.72526305979744
30821,24.067137386765097
6244,41.79453621968109
14434,5.518848985607235
22624,47.3302078430969
30814,27.846954351771757
6237,52.07406610996932
14427,17.496332820086934
22617,40.102387631849595
30807,2.9750922644308986
6230,31.346195340239007
14420,44.40013048791931
22610,46.78728462339696
30800,78.45501981081563
6223,-25.091542982122476
14413,39.96552203009419
22603,59.15914418142209
30793,-12.612355792773826
6216,10.974044871372485
14406,71.58553181062095
22596,57.1603428409944
30786,54.6158785747139
6209,44.93032670425855
14399,15.048804601491838
22589,81.22154258970247
30779,64.766749194955
6202,32.28291371454219
14392,8.927125651346287
22582,43.258251507583594
30772,21.748981871723572
6195,59.07577777487087
14385,12.896775256582828
22575,57.039758804345155
30765,15.265800982389734
6188,14.545228244680544
14378,61.136511458657395
22568,-23.942657584020466
30758,-25.59550084066681
6181,-17.870634520892025
14371,54.344633728698625
22561,11.376434384301092
30751,4.542148696443533
6174,41.547184149406505
14364,37.96028794292283
22554,48.4571541216889
30744,43.191135101337196
6167,69.47481713705741
14357,34.009619927612846
22547,66.32958636573724
30737,42.56441636291861
6160,-37.09646078645996
14350,51.77340386131735
22540,63.196113369437086
30730,56.612009415112226
6153,-26.853507960237494
14343,59.77680514179022
22533,44.58895588191625
30723,58.18775567856211
6146,-4.93916963715855
14336,36.39695021631664
22526,57.52263764384645
30716,66.53967584166111
6139,-25.203118266774382
14329,79.60502535885007
22519,44.24363168657871
30709,5.025947922223679
6132,42.1825070839886
14322,57.387857529887654
22512,34.34250360132518
30702,64.65042675741051
6125,58.581708898772604
14315,52.39598612943655
22505,56.46080485534125
30695,74.3409106059407
6118,60.975672007338574
14308,73.18148368443633
22498,56.965084723504916
30688,37.200577653778154
6111,60.95479566463669
14301,44.58920985730968
22491,5.015872971107726
30681,65.1061868762416
6104,44.456983699589046
14294,16.36498699020342
22484,29.004679489163664
30674,48.99624287548387
6097,-11.543031960146386
14287,65.9891556877127
22477,40.3751921875664
30667,17.492955017193296
6090,52.2894122328383
14280,63.41547161916728
22470,17.246063054629047
30660,13.15036560756542
6083,6.419472483449624
14273,56.288162000805286
22463,33.85697098039854
30653,57.363250818745
6076,55.418613652766254
14266,58.80112421096214
22456,55.60656743669571
30646,45.78407770568383
6069,25.342260983105476
14259,33.02818781121084
22449,53.938126799847026
30639,33.84301799308017
6062,68.22988942128157
14252,24.802908876803187
22442,26.178237173713867
30632,69.69668626633191
6055,31.63195316905515
14245,3.1345676994497325
22435,26.178237173713867
30625,27.176237191747845
6048,31.934907297941407
14238,25.616688124773916
22428,43.6815905901539
30618,6.465429827853512
6041,52.61036199749911
14231,33.33730265154438
22421,24.887282482143476
30611,16.67500349539391
6034,61.9120813855703
14224,1.185934963276324
22414,56.48109271784982
30604,19.0331983019679
6027,60.90019197791631
14217,28.00990100535114
22407,39.95974447047546
30597,27.486933666829984
6020,36.580511928806004
14210,24.354744742274136
22400,54.073012672495395
30590,-24.899474935032664
6013,52.665561810100556
14203,21.092343018623467
22393,53.45845609953025
30583,3.3262569568814797
6006,10.62855049486356
14196,-0.1523746082616242
22386,16.236830867043167
30576,57.072146531329466
5999,73.5757623107497
14189,-7.288775684569401
22379,66.0948707772261
30569,43.38849362702294
5992,1.1939814628039613
14182,60.9407763178792
22372,41.20589341558775
30562,58.593705249616406
5985,37.34813103771913
14175,18.367195588704135
22365,13.124613855924665
