id,position
2646,96.0
2653,40.0
2660,-84.0
2667,100.0
2674,67.0
2681,64.0
2688,85.0
2695,85.0
2702,98.0
2709,95.0
2716,-53.0
2723,125.0
2730,-74.0
2737,48.0
2744,-53.0
2751,51.0
2758,-94.0
2765,11.0
2772,90.0
2779,87.0
2786,87.0
2793,-49.0
2800,87.0
2807,-55.0
2814,110.0
2821,65.0
2828,-85.0
2835,101.0
2842,169.0
2849,98.0
2856,124.0
2863,38.0
2870,-61.0
2877,-134.0
2884,104.0
2891,-124.0
2898,-16.0
2905,97.0
2912,98.0
2919,85.0
2926,39.0
2933,102.0
2940,-102.0
2947,74.0
2954,99.0
2961,106.0
2968,-83.0
2975,96.0
2982,102.0
2989,50.0
2996,-51.0
3003,114.0
3010,-102.0
3017,41.0
3024,43.0
3031,-126.0
3038,-72.0
3045,102.0
3052,74.0
3059,-87.0
3066,89.0
3073,100.0
3080,122.0
3087,-23.0
3094,15.0
3101,35.0
3108,112.0
3115,-123.0
3122,126.0
3129,-80.0
3136,-159.0
3143,124.0
3150,50.0
3157,115.0
3164,-113.0
3171,-105.0
3178,-105.0
3185,35.0
3192,25.0
3199,-86.0
3206,-42.0
3213,76.0
3220,-36.0
3227,31.0
3234,-87.0
3241,20.0
3248,-64.0
3255,-52.0
3262,38.0
3269,-52.0
3276,-91.0
3283,33.0
3290,-29.0
3297,-36.0
3304,-80.0
3311,75.0
3318,104.0
3325,-64.0
3332,121.0
3339,38.0
3346,50.0
3353,121.0
3360,94.0
3367,36.0
3374,62.0
3381,-97.0
3388,148.0
3395,80.0
3402,-118.0
3409,118.0
3416,76.0
3423,83.0
3430,118.0
3437,-78.0
3444,15.0
3451,-118.0
3458,-90.0
3465,-137.0
3472,108.0
3479,-110.0
3486,69.0
3493,80.0
3500,138.0
3507,60.0
3514,112.0
3521,39.0
3528,92.0
3535,115.0
3542,127.0
3549,88.0
3556,148.0
3563,-148.0
3570,54.0
3577,-27.0
3584,-113.0
3591,134.0
3598,158.0
3605,40.0
3612,60.0
3619,177.0
3626,138.0
3633,21.0
3640,48.0
3647,105.0
3654,-104.0
3661,-155.0
3668,-111.0
3675,79.0
3682,132.0
3689,-132.0
3696,77.0
3703,-16.0
3710,-124.0
3717,168.0
3724,87.0
3731,129.0
3738,102.0
3745,39.0
3752,-174.0
3759,-40.0
3766,81.0
3773,105.0
3780,-93.0
3787,22.0
3794,-83.0
3801,121.0
3808,34.0
3815,78.0
3822,4.0
3829,77.0
3836,-74.0
3843,-124.0
3850,-76.0
3857,155.0
3864,155.0
3871,89.0
3878,6.0
3885,-83.0
3892,42.0
3899,-59.0
3906,53.0
3913,-114.0
3920,-127.0
3927,92.0
3934,-31.0
3941,92.0
3948,-34.0
3955,89.0
3962,64.0
3969,42.0
3976,-126.0
3983,-87.0
3990,-40.0
3997,127.0
4004,18.0
4011,-128.0
4018,36.0
4025,-135.0
4032,-86.0
4039,104.0
4046,27.0
4053,74.0
4060,36.0
4067,77.0
4074,55.0
4081,113.0
4088,-89.0
4095,-25.0
4102,94.0
4109,68.0
4116,69.0
4123,-105.0
4130,80.0
4137,64.0
4144,85.0
4151,129.0
4158,98.0
4165,46.0
4172,86.0
4179,82.0
4186,81.0
4193,-98.0
4200,-82.0
4207,-132.0
4214,-132.0
4221,112.0
4228,112.0
4235,-112.0
4242,168.0
4249,-90.0
4256,-75.0
4263,82.0
4270,138.0
4277,-139.0
4284,139.0
4291,62.0
4298,43.0
4305,-37.0
4312,-149.0
4319,-83.0
4326,-33.0
4333,144.0
4340,112.0
4347,139.0
4354,121.0
4361,105.0
4368,165.0
4375,84.0
4382,-107.0
4389,131.0
4396,155.0
4403,-158.0
4410,158.0
4417,60.0
4424,125.0
4431,140.0
4438,117.0
4445,121.0
4452,95.0
4459,47.0
4466,64.0
4473,-56.0
4480,65.0
4487,84.0
4494,86.0
4501,55.0
4508,69.0
4515,58.0
4522,109.0
4529,123.0
4536,-78.0
4543,-136.0
4550,-136.0
4557,125.0
4564,-126.0
4571,49.0
4578,-47.0
4585,-58.0
4592,67.0
4599,96.0
4606,-85.0
4613,102.0
4620,102.0
4627,128.0
4634,122.0
4641,117.0
4648,-117.0
4655,177.0
4662,98.0
4669,-37.0
4676,66.0
4683,-169.0
4690,95.0
4697,130.0
4704,-110.0
4711,57.0
4718,109.0
4725,67.0
4732,106.0
4739,91.0
4746,106.0
4753,22.0
4760,44.0
4767,46.0
4774,111.0
4781,119.0
4788,23.0
4795,109.0
4802,91.0
4809,-32.0
4816,-91.0
4823,-128.0
4830,127.0
4837,-96.0
4844,105.0
4851,68.0
4858,47.0
4865,-91.0
4872,133.0
4879,133.0
4886,119.0
4893,16.0
4900,139.0
4907,124.0
4914,136.0
4921,136.0
4928,-111.0
4935,-74.0
4942,167.0
4949,-165.0
4956,129.0
4963,121.0
4970,128.0
4977,89.0
4984,-134.0
4991,113.0
4998,-65.0
5005,-51.0
5012,68.0
5019,68.0
5026,50.0
5033,-68.0
5040,64.0
5047,63.0
5054,68.0
5061,79.0
5068,58.0
5075,69.0
5082,57.0
5089,70.0
5096,73.0
5103,70.0
5110,-74.0
5117,78.0
5124,70.0
5131,54.0
5138,-75.0
5145,68.0
5152,-70.0
5159,78.0
5166,-29.0
5173,22.0
5180,-57.0
5187,74.0
5194,55.0
5201,92.0
5208,-86.0
5215,-47.0
5222,69.0
5229,126.0
5236,33.0
5243,82.0
5250,-25.0
5257,47.0
5264,65.0
5271,-67.0
5278,74.0
5285,92.0
5292,-92.0
5299,52.0
5306,85.0
5313,-69.0
5320,-88.0
5327,-92.0
5334,-92.0
5341,-104.0
5348,119.0
5355,-77.0
5362,134.0
5369,76.0
5376,-121.0
5383,112.0
5390,-130.0
5397,-49.0
5404,62.0
5411,-130.0
5418,108.0
5425,113.0
5432,-113.0
5439,109.0
5446,-133.0
5453,-94.0
5460,-133.0
5467,133.0
5474,128.0
5481,-128.0
5488,-122.0
5495,137.0
5502,108.0
5509,34.0
5516,110.0
5523,110.0
5530,-122.0
5537,65.0
5544,88.0
5551,83.0
5558,84.0
5565,105.0
5572,117.0
5579,-67.0
5586,78.0
5593,61.0
5600,26.0
5607,-60.0
5614,50.0
5621,124.0
5628,12.0
5635,121.0
5642,-33.0
5649,14.0
5656,138.0
5663,64.0
5670,113.0
5677,62.0
5684,115.0
5691,-36.0
5698,-113.0
5705,109.0
5712,-89.0
5719,84.0
5726,111.0
5733,54.0
5740,-78.0
5747,103.0
5754,-95.0
5761,114.0
5768,120.0
5775,58.0
5782,74.0
5789,93.0
5796,16.0
5803,-88.0
5810,41.0
5817,81.0
5824,-18.0
5831,-134.0
5838,49.0
5845,60.0
5852,64.0
5859,-99.0
5866,83.0
5873,-37.0
5880,80.0
5887,49.0
5894,24.0
5901,45.0
5908,75.0
5915,97.0
5922,-29.0
5929,62.0
5936,91.0
5943,91.0
5950,120.0
5957,86.0
5964,97.0
5971,57.0
5978,129.0
5985,-60.0
5992,127.0
5999,81.0
6006,71.0
6013,96.0
6020,77.0
6027,71.0
6034,133.0
6041,71.0
6048,-130.0
6055,124.0
6062,58.0
6069,-88.0
6076,107.0
6083,118.0
6090,57.0
6097,131.0
6104,74.0
6111,99.0
6118,86.0
6125,91.0
6132,57.0
6139,105.0
6146,-86.0
6153,-92.0
6160,-92.0
6167,51.0
6174,118.0
6181,57.0
6188,-57.0
6195,-60.0
6202,-56.0
6209,42.0
6216,-112.0
6223,-74.0
6230,13.0
6237,85.0
6244,105.0
6251,-46.0
6258,80.0
6265,100.0
6272,-81.0
6279,57.0
6286,73.0
6293,46.0
6300,125.0
6307,-108.0
6314,123.0
6321,-104.0
6328,103.0
6335,23.0
6342,108.0
6349,-74.0
6356,104.0
6363,91.0
6370,77.0
6377,106.0
6384,115.0
6391,-140.0
6398,105.0
6405,-125.0
6412,125.0
6419,117.0
6426,-82.0
6433,12.0
6440,13.0
6447,56.0
6454,-83.0
6461,17.0
6468,36.0
6475,86.0
6482,76.0
6489,14.0
6496,89.0
6503,90.0
6510,88.0
6517,95.0
6524,95.0
6531,78.0
6538,42.0
6545,21.0
6552,79.0
6559,-105.0
6566,17.0
6573,98.0
6580,98.0
6587,79.0
6594,-71.0
6601,71.0
6608,81.0
6615,-77.0
6622,36.0
6629,23.0
6636,18.0
6643,34.0
6650,71.0
6657,108.0
6664,99.0
6671,100.0
6678,60.0
6685,42.0
6692,-47.0
6699,87.0
6706,35.0
6713,73.0
6720,38.0
6727,38.0
6734,4.0
6741,46.0
6748,18.0
6755,42.0
6762,45.0
6769,66.0
6776,48.0
6783,90.0
6790,95.0
6797,104.0
6804,80.0
6811,99.0
6818,96.0
6825,68.0
6832,-100.0
6839,-100.0
6846,78.0
6853,18.0
6860,112.0
6867,-112.0
6874,-88.0
6881,25.0
6888,116.0
6895,-60.0
6902,33.0
6909,84.0
6916,114.0
6923,53.0
6930,74.0
6937,8.0
6944,81.0
6951,78.0
6958,80.0
6965,97.0
6972,-104.0
6979,-125.0
6986,88.0
6993,108.0
7000,-113.0
7007,74.0
7014,88.0
7021,107.0
7028,-62.0
7035,101.0
7042,102.0
7049,104.0
7056,103.0
7063,53.0
7070,-132.0
7077,-112.0
7084,106.0
7091,50.0
7098,106.0
7105,106.0
7112,112.0
7119,87.0
7126,112.0
7133,-112.0
7140,-113.0
7147,144.0
7154,144.0
7161,144.0
7168,-30.0
7175,-100.0
7182,120.0
7189,53.0
7196,-118.0
7203,118.0
7210,40.0
7217,155.0
7224,109.0
7231,67.0
7238,169.0
7245,57.0
7252,29.0
7259,-107.0
7266,-60.0
7273,130.0
7280,122.0
7287,21.0
7294,112.0
7301,66.0
7308,75.0
7315,103.0
7322,93.0
7329,-108.0
7336,66.0
7343,107.0
7350,63.0
7357,36.0
7364,35.0
7371,146.0
7378,-66.0
7385,58.0
7392,153.0
7399,92.0
7406,125.0
7413,126.0
7420,149.0
7427,98.0
7434,-117.0
7441,-69.0
7448,117.0
7455,117.0
7462,-117.0
7469,47.0
7476,-69.0
7483,-69.0
7490,100.0
7497,96.0
7504,103.0
7511,110.0
7518,76.0
7525,101.0
7532,-119.0
7539,133.0
7546,19.0
7553,138.0
7560,21.0
7567,78.0
7574,77.0
7581,100.0
7588,90.0
7595,83.0
7602,-40.0
7609,-105.0
7616,-110.0
7623,110.0
7630,-110.0
7637,-69.0
7644,118.0
7651,-141.0
7658,-141.0
7665,98.0
7672,130.0
7679,103.0
7686,105.0
7693,106.0
7700,-113.0
7707,52.0
7714,112.0
7721,116.0
7728,125.0
7735,37.0
7742,147.0
7749,104.0
7756,94.0
7763,49.0
7770,53.0
7777,112.0
7784,-91.0
7791,28.0
7798,113.0
7805,61.0
7812,105.0
7819,77.0
7826,41.0
7833,83.0
7840,78.0
7847,35.0
7854,87.0
7861,104.0
7868,66.0
7875,97.0
7882,86.0
7889,97.0
7896,145.0
7903,120.0
7910,-114.0
7917,132.0
7924,63.0
7931,55.0
7938,75.0
7945,76.0
7952,76.0
7959,76.0
7966,75.0
7973,115.0
7980,-52.0
7987,102.0
7994,79.0
8001,71.0
8008,-130.0
8015,63.0
8022,37.0
8029,64.0
8036,-101.0
8043,83.0
8050,-43.0
8057,-86.0
8064,169.0
8071,82.0
8078,-63.0
8085,76.0
8092,76.0
8099,44.0
8106,-113.0
8113,73.0
8120,79.0
8127,-48.0
8134,72.0
8141,36.0
8148,122.0
8155,158.0
8162,150.0
8169,32.0
8176,71.0
8183,30.0
8190,92.0
8197,93.0
8204,59.0
8211,69.0
8218,67.0
8225,64.0
8232,84.0
8239,-87.0
8246,-87.0
8253,96.0
8260,136.0
8267,47.0
8274,-59.0
8281,71.0
8288,83.0
8295,126.0
8302,63.0
8309,-14.0
8316,118.0
8323,103.0
8330,132.0
8337,-117.0
8344,52.0
8351,23.0
8358,109.0
8365,66.0
8372,77.0
8379,-101.0
8386,94.0
8393,84.0
8400,71.0
8407,100.0
8414,-63.0
8421,-129.0
8428,52.0
8435,112.0
8442,-81.0
8449,119.0
8456,117.0
8463,74.0
8470,112.0
8477,107.0
8484,-54.0
8491,114.0
8498,-118.0
8505,112.0
8512,102.0
8519,106.0
8526,39.0
8533,104.0
8540,78.0
8547,-166.0
8554,100.0
8561,-135.0
8568,73.0
8575,-76.0
8582,79.0
8589,90.0
8596,-130.0
8603,101.0
8610,-102.0
8617,61.0
8624,-108.0
8631,76.0
8638,-93.0
8645,65.0
8652,111.0
8659,115.0
8666,76.0
8673,81.0
8680,153.0
8687,124.0
8694,147.0
8701,-56.0
8708,84.0
8715,105.0
8722,90.0
8729,77.0
8736,-95.0
8743,45.0
8750,100.0
8757,118.0
8764,40.0
8771,-135.0
8778,47.0
8785,95.0
8792,69.0
8799,-121.0
8806,-120.0
8813,117.0
8820,50.0
8827,37.0
8834,-30.0
8841,15.0
8848,87.0
8855,93.0
8862,-98.0
8869,106.0
8876,45.0
8883,92.0
8890,63.0
8897,106.0
8904,-96.0
8911,41.0
8918,92.0
8925,149.0
8932,142.0
8939,89.0
8946,92.0
8953,-101.0
8960,101.0
8967,71.0
8974,78.0
8981,90.0
8988,90.0
8995,126.0
9002,76.0
9009,52.0
9016,92.0
9023,41.0
9030,-40.0
9037,71.0
9044,49.0
9051,75.0
9058,49.0
9065,52.0
9072,49.0
9079,23.0
9086,-19.0
9093,82.0
9100,32.0
9107,-24.0
9114,90.0
9121,-100.0
9128,80.0
9135,-61.0
9142,54.0
9149,94.0
9156,78.0
9163,94.0
9170,65.0
9177,21.0
9184,-167.0
9191,-29.0
9198,111.0
9205,141.0
9212,-110.0
9219,81.0
9226,71.0
9233,111.0
9240,127.0
9247,92.0
9254,37.0
9261,83.0
9268,61.0
9275,79.0
9282,-82.0
9289,-82.0
9296,-82.0
9303,-82.0
9310,-82.0
9317,-33.0
9324,140.0
9331,-101.0
9338,86.0
9345,70.0
9352,95.0
9359,80.0
9366,110.0
9373,110.0
9380,110.0
9387,-110.0
9394,110.0
9401,-110.0
9408,110.0
9415,-88.0
9422,62.0
9429,-106.0
9436,107.0
9443,107.0
9450,107.0
9457,110.0
9464,-87.0
9471,-79.0
9478,86.0
9485,-99.0
9492,113.0
9499,109.0
9506,115.0
9513,-117.0
9520,-111.0
9527,24.0
9534,107.0
9541,107.0
9548,-121.0
9555,147.0
9562,-14.0
9569,-59.0
9576,134.0
9583,125.0
9590,132.0
9597,134.0
9604,66.0
9611,84.0
9618,88.0
9625,139.0
9632,55.0
9639,101.0
9646,88.0
9653,133.0
9660,131.0
9667,136.0
9674,148.0
9681,148.0
9688,134.0
9695,117.0
9702,108.0
9709,-78.0
9716,72.0
9723,120.0
9730,120.0
9737,120.0
9744,127.0
9751,144.0
9758,-113.0
9765,113.0
9772,110.0
9779,95.0
9786,156.0
9793,114.0
9800,138.0
9807,141.0
9814,-169.0
9821,138.0
9828,21.0
9835,101.0
9842,106.0
9849,114.0
9856,114.0
9863,125.0
9870,104.0
9877,122.0
9884,91.0
9891,19.0
9898,124.0
9905,92.0
9912,108.0
9919,110.0
9926,116.0
9933,119.0
9940,119.0
9947,32.0
9954,68.0
9961,124.0
9968,121.0
9975,96.0
9982,84.0
9989,122.0
9996,122.0
10003,98.0
10010,29.0
10017,122.0
10024,68.0
10031,-173.0
10038,106.0
10045,108.0
10052,20.0
10059,103.0
10066,59.0
10073,-98.0
10080,104.0
10087,-112.0
10094,-114.0
10101,-66.0
10108,142.0
10115,69.0
10122,-99.0
10129,-74.0
10136,133.0
10143,34.0
10150,78.0
10157,140.0
10164,64.0
10171,94.0
10178,126.0
10185,133.0
10192,120.0
10199,-102.0
10206,116.0
10213,127.0
10220,127.0
10227,99.0
10234,124.0
10241,40.0
10248,76.0
10255,-103.0
10262,46.0
10269,120.0
10276,106.0
10283,80.0
10290,85.0
10297,41.0
10304,15.0
10311,107.0
10318,108.0
10325,19.0
10332,-119.0
10339,119.0
10346,-36.0
10353,-63.0
10360,-119.0
10367,-119.0
10374,-116.0
10381,-112.0
10388,103.0
10395,47.0
10402,53.0
10409,63.0
10416,70.0
10423,76.0
10430,87.0
10437,91.0
10444,116.0
10451,44.0
10458,-21.0
10465,-105.0
10472,-47.0
10479,87.0
10486,73.0
10493,99.0
10500,79.0
10507,110.0
10514,-41.0
10521,19.0
10528,63.0
10535,-54.0
10542,74.0
10549,115.0
10556,108.0
10563,28.0
10570,-53.0
10577,108.0
10584,108.0
10591,108.0
10598,108.0
10605,95.0
10612,-53.0
10619,112.0
10626,-140.0
10633,97.0
10640,76.0
10647,82.0
10654,92.0
10661,105.0
10668,117.0
10675,123.0
10682,73.0
10689,45.0
10696,113.0
10703,101.0
10710,81.0
10717,116.0
10724,-146.0
10731,84.0
10738,150.0
10745,-150.0
10752,101.0
10759,72.0
10766,86.0
10773,52.0
10780,74.0
10787,85.0
10794,66.0
10801,128.0
10808,-112.0
10815,66.0
10822,90.0
10829,63.0
10836,-107.0
10843,57.0
10850,15.0
10857,-42.0
10864,116.0
10871,42.0
10878,39.0
10885,44.0
10892,111.0
10899,91.0
10906,93.0
10913,101.0
10920,66.0
10927,-63.0
10934,55.0
10941,-113.0
10948,-124.0
10955,111.0
10962,126.0
10969,-129.0
10976,71.0
10983,57.0
10990,-63.0
10997,69.0
11004,84.0
11011,73.0
11018,-21.0
11025,131.0
11032,-98.0
11039,-106.0
11046,72.0
11053,46.0
11060,102.0
11067,81.0
11074,115.0
11081,95.0
11088,93.0
11095,115.0
11102,115.0
11109,-115.0
11116,105.0
11123,82.0
11130,72.0
11137,86.0
11144,119.0
11151,68.0
11158,27.0
11165,45.0
11172,22.0
11179,-160.0
11186,73.0
11193,77.0
11200,88.0
11207,99.0
11214,103.0
11221,20.0
11228,31.0
11235,16.0
11242,40.0
11249,40.0
11256,89.0
11263,93.0
11270,21.0
11277,111.0
11284,101.0
11291,97.0
11298,18.0
11305,125.0
11312,18.0
11319,-84.0
11326,-81.0
11333,92.0
11340,-71.0
11347,82.0
11354,115.0
11361,119.0
11368,71.0
11375,124.0
11382,124.0
11389,-64.0
11396,77.0
11403,-146.0
11410,120.0
11417,130.0
11424,75.0
11431,129.0
11438,66.0
11445,119.0
11452,78.0
11459,-94.0
11466,61.0
11473,94.0
11480,140.0
11487,-51.0
11494,38.0
11501,87.0
11508,65.0
11515,88.0
11522,120.0
11529,145.0
11536,105.0
11543,82.0
11550,124.0
11557,66.0
11564,120.0
11571,130.0
11578,43.0
11585,46.0
11592,64.0
11599,111.0
11606,-65.0
11613,86.0
11620,81.0
11627,93.0
11634,66.0
11641,-67.0
11648,-67.0
11655,69.0
11662,82.0
11669,61.0
11676,53.0
11683,84.0
11690,81.0
11697,33.0
11704,-117.0
11711,33.0
11718,122.0
11725,-119.0
11732,95.0
11739,94.0
11746,94.0
11753,88.0
11760,-83.0
11767,42.0
11774,80.0
11781,41.0
11788,102.0
11795,-119.0
11802,62.0
11809,84.0
11816,71.0
11823,73.0
11830,25.0
11837,25.0
11844,60.0
11851,-64.0
11858,-35.0
11865,73.0
11872,78.0
11879,89.0
11886,89.0
11893,65.0
11900,73.0
11907,73.0
11914,-51.0
11921,71.0
11928,24.0
11935,-84.0
11942,82.0
11949,52.0
11956,-87.0
11963,-92.0
11970,25.0
11977,99.0
11984,95.0
11991,94.0
11998,-99.0
12005,87.0
12012,-104.0
12019,100.0
12026,137.0
12033,144.0
12040,80.0
12047,102.0
12054,99.0
12061,91.0
12068,-61.0
12075,-105.0
12082,48.0
12089,136.0
12096,42.0
12103,123.0
12110,39.0
12117,15.0
12124,62.0
12131,58.0
12138,-117.0
12145,93.0
12152,-105.0
12159,56.0
12166,151.0
12173,59.0
12180,153.0
12187,47.0
12194,78.0
12201,-78.0
12208,-117.0
12215,12.0
12222,96.0
12229,7.0
12236,102.0
12243,89.0
12250,98.0
12257,121.0
12264,114.0
12271,122.0
12278,-133.0
12285,73.0
12292,83.0
12299,61.0
12306,-83.0
12313,15.0
12320,150.0
12327,-102.0
12334,22.0
12341,109.0
12348,-54.0
12355,100.0
12362,62.0
12369,59.0
12376,114.0
12383,114.0
12390,95.0
12397,34.0
12404,38.0
12411,107.0
12418,-119.0
12425,22.0
12432,46.0
12439,134.0
12446,92.0
12453,77.0
12460,-92.0
12467,43.0
12474,114.0
12481,-70.0
12488,16.0
12495,63.0
12502,-150.0
12509,143.0
12516,-93.0
12523,-99.0
12530,94.0
12537,64.0
12544,49.0
12551,104.0
12558,-31.0
12565,22.0
12572,38.0
12579,-64.0
12586,-127.0
12593,89.0
12600,-82.0
12607,15.0
12614,126.0
12621,-81.0
12628,86.0
12635,35.0
12642,88.0
12649,144.0
12656,120.0
12663,23.0
12670,35.0
12677,46.0
12684,98.0
12691,52.0
12698,15.0
12705,-75.0
12712,92.0
12719,118.0
12726,-39.0
12733,96.0
12740,127.0
12747,-46.0
12754,105.0
12761,-98.0
12768,-106.0
12775,-94.0
12782,97.0
12789,81.0
12796,32.0
12803,32.0
12810,-118.0
12817,-118.0
12824,-80.0
12831,91.0
12838,60.0
12845,91.0
12852,81.0
12859,77.0
12866,-29.0
12873,95.0
12880,-98.0
12887,-75.0
12894,74.0
12901,77.0
12908,-37.0
12915,48.0
12922,33.0
12929,88.0
12936,75.0
12943,-94.0
12950,-43.0
12957,65.0
12964,59.0
12971,140.0
12978,110.0
12985,-140.0
12992,-140.0
12999,94.0
13006,-41.0
13013,116.0
13020,48.0
13027,79.0
13034,93.0
13041,79.0
13048,79.0
13055,38.0
13062,46.0
13069,-85.0
13076,90.0
13083,13.0
13090,20.0
13097,-82.0
13104,106.0
13111,106.0
13118,-41.0
13125,86.0
13132,101.0
13139,19.0
13146,54.0
13153,24.0
13160,8.0
13167,90.0
13174,-105.0
13181,20.0
13188,23.0
13195,-62.0
13202,70.0
13209,62.0
13216,112.0
13223,-64.0
13230,-79.0
13237,53.0
13244,65.0
13251,-104.0
13258,28.0
13265,-94.0
13272,44.0
13279,-103.0
13286,109.0
13293,99.0
13300,-23.0
13307,81.0
13314,64.0
13321,46.0
13328,46.0
13335,85.0
13342,-37.0
13349,-113.0
13356,-30.0
13363,58.0
13370,80.0
13377,12.0
13384,13.0
13391,-105.0
13398,-101.0
13405,-49.0
13412,92.0
13419,23.0
13426,86.0
13433,89.0
13440,-57.0
13447,-10.0
13454,-26.0
13461,100.0
13468,100.0
13475,42.0
13482,100.0
13489,20.0
13496,-22.0
13503,80.0
13510,15.0
13517,76.0
13524,-73.0
13531,76.0
13538,76.0
13545,90.0
13552,72.0
13559,-118.0
13566,36.0
13573,80.0
13580,30.0
13587,35.0
13594,115.0
13601,108.0
13608,45.0
13615,15.0
13622,-11.0
13629,27.0
13636,-57.0
13643,55.0
